FIPS,perc_fluor,year,locationid,datatype,TEETHLOST,DENTALVISITS,high_cl_TEETHLOST,high_cl_DENTAL,low_cl_TEETHLOST,low_cl_DENTAL,SES,HC,REMS,HTT,TOTAL,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_MINRTY,TEETHLOST_pr,DENTALVISITS_pr,FLUORIDE_pr,SES_pr,HC_pr,REMS_pr,HTT_pr,TOTAL_pr,FIPS_num,POV150_pr,UNEMP_pr,HBURD_pr,NOHSDP_pr,UNINSU_pr,MINRTY_pr
47105,100,2020,47105,AgeAdjPrv,13.6,59.6,19.4,63.7,8.6,55.2,0.2896,0.3081,0.4087,0.2365,0.2479,17.8,3.6,17.7,13,10,13,0.48861911987860396,0.5276934749620638,0.802731411229135,0.2731411229135053,0.28148710166919577,0.3964339908952959,0.24241274658573597,0.23786039453717756,47105,0.20295902883156297,0.23937784522003036,0.167298937784522,0.5743550834597876,0.588391502276176,0.3964339908952959
47111,0,2020,47111,AgeAdjPrv,18.9,49.6,25,53.7,13.4,45.7,0.7572,0.6563,0.2753,0.2654,0.5611,29.2,4.4,24.3,18.4,10.1,8.6,0.862670713201821,0.13808801213960548,0,0.7348254931714719,0.6301213960546282,0.26745068285280726,0.2727617602427921,0.5383156297420334,47111,0.7169954476479514,0.3979514415781487,0.6885432473444613,0.8190440060698028,0.5967374810318664,0.26745068285280726
47113,99.7,2020,47113,AgeAdjPrv,15.9,59.1,20.9,62.3,11.5,55.7,0.8523,0.739,0.837,0.7171,0.8536,29,6.7,30,11.5,10.3,44.6,0.6794385432473444,0.5041729893778453,0.7795902883156297,0.8391502276176024,0.7181335356600911,0.8406676783004552,0.723823975720789,0.8452200303490136,47113,0.7082701062215478,0.7879362670713201,0.917298937784522,0.48634294385432475,0.6100151745068285,0.8406676783004552
47115,99.8,2020,47115,AgeAdjPrv,18.5,50,25,54,12.7,46.1,0.6391,0.4484,0.2658,0.2081,0.4271,27.3,5.2,20,19,8.5,8.4,0.8425644916540213,0.15060698027314112,0.7879362670713201,0.6077389984825493,0.4184370257966616,0.25872534142640363,0.2120637329286798,0.40857359635811835,47115,0.6456752655538694,0.5641122913505311,0.34028831562974204,0.8444613050075872,0.4677541729893778,0.25872534142640363
47117,0,2020,47117,AgeAdjPrv,16.5,54.3,22.1,58.1,11.6,50.5,0.6499,0.683,0.4736,0.1595,0.4933,25.8,6.4,22.7,12.7,7.8,15.7,0.7188922610015175,0.3114567526555387,0,0.6194992412746586,0.6593323216995448,0.4594081942336874,0.1631259484066768,0.47154779969650984,47117,0.5754931714719271,0.7518968133535661,0.5671471927162367,0.5580424886191199,0.40477996965098634,0.4594081942336874
47119,0,2020,47119,AgeAdjPrv,13.5,61.2,18.8,64.9,9,57.3,0.3558,0.4125,0.564,0.2279,0.3278,16.9,3.8,24.7,9.6,9.3,21,0.4795144157814871,0.5974962063732928,0,0.3334597875569044,0.38201820940819425,0.5493171471927162,0.2336874051593323,0.3156297420333839,47119,0.1657814871016692,0.2738998482549317,0.7128224582701063,0.34332321699544766,0.5311077389984825,0.5493171471927162
47107,100,2020,47107,AgeAdjPrv,16.9,53.6,23,58,11.2,49.3,0.7511,0.6938,0.3596,0.4602,0.6537,26.9,6.2,22.3,15,10.4,11.3,0.7446889226100152,0.283763277693475,0.802731411229135,0.7287556904400607,0.6699544764795144,0.34749620637329287,0.47230652503793624,0.6320182094081942,47107,0.6282245827010622,0.7261001517450683,0.5333839150227617,0.6801972685887708,0.6191198786039454,0.34749620637329287
47109,0,2020,47109,AgeAdjPrv,19.5,48,25.7,51.9,14,44,0.747,0.3495,0.3355,0.1184,0.4144,32.9,6.9,19.4,15.6,9.5,10.4,0.8930197268588771,0.09901365705614568,0,0.723823975720789,0.3224582701062215,0.32473444613050073,0.1236722306525038,0.3964339908952959,47109,0.8349772382397572,0.8042488619119879,0.2860394537177542,0.7075113808801214,0.5481790591805766,0.32473444613050073
47121,100,2020,47121,AgeAdjPrv,17.2,52.5,23.5,56.5,12.3,48.5,0.7202,0.2753,0.2046,0.4644,0.4978,23.6,8.9,19.5,16,11.2,7,0.7659332321699545,0.24051593323216997,0.802731411229135,0.6942336874051593,0.2492412746585736,0.20485584218512898,0.4764795144157815,0.4761001517450683,47121,0.4601669195751138,0.924886191198786,0.29817905918057663,0.7234446130500759,0.6726100151745068,0.20485584218512898
47123,85.7,2020,47123,AgeAdjPrv,17.5,53.8,23.8,58.1,11.9,49.8,0.7588,0.7377,0.3103,0.4109,0.6474,29.5,6.9,20.6,15.4,9.9,9.6,0.783763277693475,0.2905918057663126,0.5326251896813353,0.7367223065250379,0.7166160849772383,0.30273141122913505,0.4241274658573596,0.6251896813353566,47123,0.7272382397572079,0.8042488619119879,0.3911229135053111,0.7006828528072838,0.5796661608497724,0.30273141122913505
47125,93.7,2020,47125,AgeAdjPrv,13.1,64.1,17.3,66.8,9.2,61.3,0.4905,0.7766,0.7651,0.3001,0.5589,21.2,6,26.7,6.7,7.9,37.4,0.44650986342943855,0.7397572078907435,0.6308801213960546,0.4582701062215478,0.7572078907435509,0.7625189681335357,0.3095599393019727,0.5360394537177542,47125,0.3603945371775417,0.6999241274658573,0.8080424886191199,0.13391502276176023,0.4146433990895296,0.7625189681335357
47127,100,2020,47127,AgeAdjPrv,14.9,55.2,20.6,59.5,10.2,50.9,0.2954,0.0691,0.2148,0.1076,0.1108,20.1,3.9,17.4,13.6,8.1,7.3,0.599772382397572,0.34749620637329287,0.802731411229135,0.27883156297420336,0.0618361153262519,0.21396054628224584,0.11229135053110774,0.11077389984825493,47127,0.30576631259484066,0.2879362670713202,0.15477996965098634,0.6081183611532626,0.4305766312594841,0.21396054628224584
47129,100,2020,47129,AgeAdjPrv,20.3,46.6,27.4,50.9,14.5,42.3,0.9246,0.2788,0.2855,0.6022,0.6884,33.2,7.7,23.4,18.5,11.9,8.9,0.9237481031866465,0.06562974203338391,0.802731411229135,0.9184370257966616,0.2530349013657056,0.27731411229135056,0.616464339908953,0.6680576631259484,47129,0.8410470409711684,0.8672230652503794,0.6210166919575114,0.8220789074355084,0.7215477996965098,0.27731411229135056
47131,80.7,2020,47131,AgeAdjPrv,18.8,51.5,25.2,55.3,13.4,47.6,0.7893,0.9137,0.5274,0.4093,0.7626,32.6,6.2,22.4,16.4,8.6,18.6,0.8554628224582701,0.20182094081942337,0.49165402124430957,0.7689681335356601,0.9081942336874052,0.5132776934749621,0.4226100151745068,0.7473444613050075,47131,0.825113808801214,0.7261001517450683,0.541350531107739,0.742412746585736,0.4776176024279211,0.5132776934749621
47133,89.5,2020,47133,AgeAdjPrv,20.2,50.4,26.5,54.9,13.9,45.9,0.6448,0.5672,0.0458,0.2775,0.4497,32.4,3.6,21.6,19.6,8.8,4.1,0.9207132018209409,0.1657814871016692,0.5724582701062215,0.6138088012139605,0.537556904400607,0.04438543247344461,0.2860394537177542,0.4298179059180577,47133,0.8198027314112292,0.23937784522003036,0.47420333839150225,0.8653262518968133,0.49165402124430957,0.04438543247344461
47135,100,2020,47135,AgeAdjPrv,21.2,49,27.7,53.3,14.7,44.8,0.852,0.3673,0.2702,0.2791,0.5487,31.4,8.8,14.2,24.6,15,8.5,0.9484066767830045,0.1248103186646434,0.802731411229135,0.8387708649468892,0.33801213960546284,0.26289833080424885,0.287556904400607,0.526176024279211,47135,0.7955235204855842,0.9207132018209409,0.04590288315629742,0.9571320182094082,0.8577389984825493,0.26289833080424885
47137,100,2020,47137,AgeAdjPrv,19.5,51.7,26.4,56.3,13.3,47.1,0.4462,0.4217,0.0302,0.2129,0.2794,30.8,4.8,13.2,20.7,4.9,3.7,0.8930197268588771,0.2113050075872534,0.802731411229135,0.4165402124430956,0.3918816388467375,0.02959028831562974,0.21737481031866465,0.26820940819423367,47137,0.7693474962063733,0.48179059180576633,0.032245827010622154,0.8945371775417299,0.13467374810318664,0.02959028831562974
47139,0,2020,47139,AgeAdjPrv,17.5,50.7,24,55.2,12.1,46.1,0.732,0.2524,0.212,0.3587,0.4666,25,6.3,18.4,18.4,14,7.2,0.783763277693475,0.17336874051593323,0,0.706752655538695,0.2268588770864947,0.2109256449165402,0.36987860394537175,0.44688922610015175,47139,0.5352807283763278,0.738619119878604,0.210546282245827,0.8190440060698028,0.8254931714719271,0.2109256449165402
47141,95.3,2020,47141,AgeAdjPrv,15.4,56.8,21.5,60.8,10,52.6,0.7645,0.5299,0.3845,0.5111,0.6365,30,5.9,27.2,11.8,8.2,12.2,0.6468133535660091,0.41047040971168436,0.6536418816388467,0.7427921092564491,0.4984825493171472,0.37139605462822456,0.5265553869499241,0.6145675265553869,47141,0.746206373292868,0.6839908952959028,0.8300455235204856,0.5018968133535661,0.4411987860394537,0.37139605462822456
47143,68.4,2020,47143,AgeAdjPrv,18,52.6,24.2,56.8,12.2,48.3,0.8125,0.9519,0.3332,0.353,0.7505,29.5,8.8,19.2,17.5,11.4,10.3,0.8171471927162367,0.24620637329286799,0.41160849772382396,0.7959028831562974,0.9487860394537178,0.3232169954476479,0.36494688922610014,0.7340667678300455,47143,0.7272382397572079,0.9207132018209409,0.2697268588770865,0.7902124430955993,0.6866464339908953,0.3232169954476479
47145,91.8,2020,47145,AgeAdjPrv,15,58.3,20.6,62.5,10.1,54.4,0.3889,0.1926,0.2202,0.5089,0.3205,22.7,6,19.4,10.2,6.4,7.4,0.6100151745068285,0.46889226100151743,0.6020485584218513,0.3626707132018209,0.17450682852807284,0.21965098634294386,0.5242792109256449,0.30842185128983307,47145,0.4279210925644917,0.6999241274658573,0.2860394537177542,0.3884673748103187,0.2826251896813354,0.21965098634294386
47147,90,2020,47147,AgeAdjPrv,14.4,56.3,19.6,60,9.8,52.4,0.3924,0.5165,0.5115,0.1359,0.3097,18.8,4.7,20.5,12.7,8.5,17.6,0.5576631259484067,0.3903641881638847,0.5800455235204856,0.36570561456752654,0.48558421851289835,0.498103186646434,0.1422610015174507,0.29779969650986343,47147,0.24393019726858878,0.4635811836115326,0.38239757207890746,0.5580424886191199,0.4677541729893778,0.498103186646434
47149,100,2020,47149,AgeAdjPrv,12,59,16.7,62.4,8.2,55.6,0.3437,0.5465,0.6862,0.2686,0.3975,17.4,4.2,25.5,7.6,9,30.4,0.3266312594840668,0.4996206373292868,0.802731411229135,0.3216995447647951,0.5151745068285281,0.6771623672230652,0.27617602427921095,0.37974203338391505,47149,0.18778452200303491,0.3600151745068285,0.7507587253414264,0.20068285280728376,0.5094840667678301,0.6771623672230652
47151,100,2020,47151,AgeAdjPrv,21.9,48.7,27.9,53,16,44.4,0.9424,0.8409,0.013,0.4017,0.7454,37.8,8.2,22,21.5,12,3,0.9601669195751138,0.11987860394537178,0.802731411229135,0.9377845220030349,0.8281487101669196,0.01251896813353566,0.4142640364188164,0.7279969650986343,47151,0.9275417298937785,0.8987101669195751,0.5045523520485584,0.9142640364188164,0.7276176024279211,0.01251896813353566
47153,100,2020,47153,AgeAdjPrv,18.2,50.7,24.3,55.3,12.7,46.6,0.7257,0.6127,0.1983,0.3205,0.5401,31.5,4.7,20.6,16.8,11.8,6.9,0.828907435508346,0.17336874051593323,0.802731411229135,0.6999241274658573,0.5838391502276176,0.19916540212443096,0.3300455235204856,0.5178300455235205,47153,0.7993171471927162,0.4635811836115326,0.3911229135053111,0.7591047040971168,0.7135811836115327,0.19916540212443096
47155,91.8,2020,47155,AgeAdjPrv,15.5,53.6,21.1,57.7,10.5,49.8,0.7422,0.6766,0.3396,0.5388,0.6633,25.4,4.8,24.8,13.5,13.8,10.5,0.6532625189681336,0.283763277693475,0.6020485584218513,0.7181335356600911,0.6525037936267072,0.3277693474962064,0.5538694992412747,0.6407435508345979,47155,0.5531107738998483,0.48179059180576633,0.7181335356600911,0.6005311077389985,0.8171471927162367,0.3277693474962064
47157,100,2020,47157,AgeAdjPrv,15.6,57.8,20.5,61.1,11.4,54.3,0.8803,0.7737,0.9446,0.6814,0.8803,28.6,7.4,33,10.9,11.5,64.8,0.6585735963581184,0.45257966616084977,0.802731411229135,0.8694992412746586,0.7545523520485584,0.9518209408194234,0.6938543247344461,0.8748103186646434,47157,0.6953717754172989,0.8455993930197269,0.970030349013657,0.4374051593323217,0.6976479514415781,0.9518209408194234
47159,2.9,2020,47159,AgeAdjPrv,17,53.4,23,57.7,11.5,49.1,0.4602,0.5694,0.2658,0.2638,0.3861,25.2,3.7,20.7,14.1,8.5,8.4,0.7507587253414264,0.27807283763277696,0.1627465857359636,0.4286798179059181,0.5398330804248862,0.25872534142640363,0.2708649468892261,0.36798179059180575,47159,0.5440060698027314,0.2568285280728376,0.3998482549317147,0.6365705614567526,0.4677541729893778,0.25872534142640363
47161,92.9,2020,47161,AgeAdjPrv,15.1,55.8,20.4,60.2,10,51.2,0.4612,0.1932,0.2702,0.2887,0.295,21,6,18.8,12.7,8.3,8.5,0.6160849772382397,0.37291350531107736,0.6179817905918058,0.4298179059180577,0.17526555386949924,0.26289833080424885,0.29779969650986343,0.2833839150227618,47161,0.3490136570561457,0.6999241274658573,0.24013657056145676,0.5580424886191199,0.44916540212443096,0.26289833080424885
47163,94.8,2020,47163,AgeAdjPrv,16.9,55.1,23.6,59.7,10.7,50.5,0.6601,0.585,0.1945,0.4535,0.5452,25.8,6.5,22.1,12.5,8.8,6.8,0.7446889226100152,0.34522003034901366,0.6468133535660091,0.6301213960546282,0.5553869499241275,0.19575113808801214,0.464339908952959,0.5231411229135053,47163,0.5754931714719271,0.7663125948406677,0.5151745068285281,0.5440060698027314,0.49165402124430957,0.19575113808801214
47165,100,2020,47165,AgeAdjPrv,12.4,62.1,17.9,66,8.1,58.3,0.2658,0.5411,0.5022,0.2384,0.3001,16.5,3.4,23.2,9.7,7.8,17.1,0.36760242792109254,0.6403641881638846,0.802731411229135,0.2526555386949924,0.5098634294385432,0.48975720789074356,0.24468892261001518,0.2890743550834598,47165,0.15364188163884673,0.19992412746585736,0.6058421851289834,0.3501517450682853,0.40477996965098634,0.48975720789074356
47167,54.7,2020,47167,AgeAdjPrv,15,55.2,19.8,58.7,11,51.7,0.4631,0.5843,0.6197,0.1483,0.3937,20.5,5.3,20.8,11.9,8.8,24.9,0.6100151745068285,0.34749620637329287,0.3497723823975721,0.4317147192716237,0.5546282245827011,0.6058421851289834,0.15212443095599393,0.37556904400606983,47167,0.32397572078907433,0.584597875569044,0.40895295902883155,0.5102427921092565,0.49165402124430957,0.6058421851289834
47169,100,2020,47169,AgeAdjPrv,15.6,54.9,20.6,58.9,11.2,50.9,0.6706,0.0245,0.5083,0.2565,0.3141,16.5,4.6,28,15,14.1,17.4,0.6585735963581184,0.3330804248861912,0.802731411229135,0.6415022761760243,0.021244309559939303,0.4958270106221548,0.26327769347496205,0.30273141122913505,47169,0.15364188163884673,0.44575113808801214,0.8566009104704098,0.6801972685887708,0.8285280728376327,0.4958270106221548
47171,100,2020,47171,AgeAdjPrv,16.8,52.9,22.8,57.6,11.4,48.3,0.684,0.8195,0.2276,0.436,0.6286,30.5,6.1,20.4,14.4,8.6,7.6,0.7389984825493171,0.2564491654021244,0.802731411229135,0.6555386949924128,0.8046282245827011,0.22610015174506828,0.44840667678300455,0.6058421851289834,47171,0.7602427921092565,0.7120637329286799,0.37443095599393017,0.6498482549317147,0.4776176024279211,0.22610015174506828
47173,100,2020,47173,AgeAdjPrv,19.8,50.6,26.4,54.9,13.6,46.1,0.6833,0.4593,0.0385,0.499,0.5105,28.5,6.7,17.9,21.7,7.8,3.9,0.9062974203338392,0.16995447647951442,0.802731411229135,0.6547799696509864,0.4286798179059181,0.03717754172989378,0.5132776934749621,0.48937784522003036,47173,0.6927162367223065,0.7879362670713201,0.17830045523520485,0.9184370257966616,0.40477996965098634,0.03717754172989378
47175,52.8,2020,47175,AgeAdjPrv,20.2,48.8,26.3,53.2,14.6,44.4,0.6992,0.5579,0.0589,0.5837,0.5767,30.8,5,14,21.1,14.2,4.4,0.9207132018209409,0.12253414264036419,0.34559939301972686,0.671092564491654,0.5273141122913505,0.057283763277693474,0.5990136570561456,0.5531107738998483,47175,0.7693474962063733,0.5238998482549317,0.041350531107739,0.9062974203338392,0.832701062215478,0.057283763277693474
47177,100,2020,47177,AgeAdjPrv,19.2,51,25,54.9,13.3,47,0.7097,0.9386,0.4605,0.613,0.7836,31.7,3.8,21.2,18.1,12.8,15.2,0.8751896813353566,0.18437025796661607,0.802731411229135,0.68247344461305,0.9347496206373292,0.44726858877086495,0.6270864946889226,0.7689681335356601,47177,0.8050075872534143,0.2738998482549317,0.4389226100151745,0.8084218512898331,0.7678300455235205,0.44726858877086495
47179,100,2020,47179,AgeAdjPrv,14.8,59.2,21.3,63.4,9.2,54.6,0.6044,0.4192,0.3762,0.7829,0.6136,26,4.8,25.3,10.4,9.3,11.9,0.5914264036418816,0.5087253414264037,0.802731411229135,0.5732169954476479,0.3892261001517451,0.36342943854324733,0.7898330804248862,0.5895295902883156,47179,0.5906676783004552,0.48179059180576633,0.7378603945371776,0.40212443095599393,0.5311077389984825,0.36342943854324733
47181,39.6,2020,47181,AgeAdjPrv,18.9,50.4,25.8,54.7,13.2,46.7,0.7139,0.3969,0.3396,0.9478,0.7406,28.6,6,16.1,19,12.4,10.5,0.862670713201821,0.1657814871016692,0.29666160849772383,0.6870257966616085,0.36836115326251895,0.3277693474962064,0.9525796661608498,0.7226858877086495,47181,0.6953717754172989,0.6999241274658573,0.09787556904400607,0.8444613050075872,0.7477238239757208,0.3277693474962064
47183,87.9,2020,47183,AgeAdjPrv,17.2,53.4,23.1,57.4,11.6,49.6,0.697,0.3838,0.4211,0.712,0.6404,32.6,4.7,22.3,12.7,11,13.5,0.7659332321699545,0.27807283763277696,0.5569044006069803,0.6684370257966616,0.3547040971168437,0.40819423368740515,0.7196509863429439,0.6179817905918058,47183,0.825113808801214,0.4635811836115326,0.5333839150227617,0.5580424886191199,0.66350531107739,0.40819423368740515
47185,89,2020,47185,AgeAdjPrv,18.3,52.8,24.4,57.3,12.8,48.7,0.7524,0.4873,0.1983,0.19,0.4691,29.4,4.9,21.8,18.9,11.1,6.9,0.8330804248861912,0.2549317147192716,0.5660091047040972,0.7302731411229135,0.4563732928679818,0.19916540212443096,0.19499241274658574,0.44954476479514416,47185,0.7234446130500759,0.503793626707132,0.49013657056145676,0.838391502276176,0.6680576631259484,0.19916540212443096
47187,85.4,2020,47187,AgeAdjPrv,7.6,66.5,12.4,70.1,4.3,62.5,0.0115,0.1426,0.4854,0.0379,0.0213,8,2.5,16.7,4.8,5.2,16.3,0.02465857359635812,0.8562215477996965,0.5303490136570561,0.01024279210925645,0.1270864946889226,0.47154779969650984,0.04021244309559939,0.021244309559939303,47187,0.004931714719271623,0.09711684370257967,0.11798179059180576,0.038694992412746584,0.1642640364188164,0.47154779969650984
47189,68.7,2020,47189,AgeAdjPrv,10.9,64.3,15.5,68.1,6.7,60.5,0.1276,0.4278,0.4854,0.1728,0.1738,13.7,3.5,20,8,6.5,16.3,0.21737481031866465,0.7511380880121397,0.41274658573596357,0.125948406676783,0.3979514415781487,0.47154779969650984,0.17678300455235205,0.1646433990895296,47189,0.07207890743550835,0.22040971168437026,0.34028831562974204,0.23482549317147192,0.2886949924127466,0.47154779969650984
48001,44.9,2020,48001,AgeAdjPrv,16.3,47.5,21.4,50.5,11.6,44.5,0.7575,0.4208,0.8094,0.9691,0.8428,25.3,3.4,27.3,17.5,14.5,41.9,0.7040971168437026,0.08497723823975721,0.3156297420333839,0.7352048558421851,0.3911229135053111,0.8110773899848255,0.9715477996965098,0.8330804248861912,48001,0.5462822458270106,0.19992412746585736,0.8338391502276176,0.7902124430955993,0.8425644916540213,0.8110773899848255
48003,100,2020,48003,AgeAdjPrv,13.8,49.8,17.5,53.1,10.1,46.2,0.6219,0.6935,0.9252,0.3125,0.6419,21,3.9,19.7,23.3,20.1,60.4,0.5045523520485584,0.1452959028831563,0.802731411229135,0.5918057663125948,0.6695751138088012,0.93247344461305,0.3220789074355083,0.6198786039453718,48003,0.3490136570561457,0.2879362670713202,0.3141122913505311,0.9446130500758725,0.9616843702579666,0.93247344461305
48005,66.3,2020,48005,AgeAdjPrv,16,46.1,21.2,49.3,11.7,43,0.9491,0.9825,0.7919,0.9609,0.9889,31.6,6.7,24.6,17,18.6,39.8,0.6851289833080425,0.05842185128983308,0.3968133535660091,0.9449924127465857,0.9814112291350531,0.7917298937784522,0.9639605462822458,0.9889984825493171,48005,0.8008345978755691,0.7879362670713201,0.7082701062215478,0.7697268588770865,0.9415781487101669,0.7917298937784522
48007,98.1,2020,48007,AgeAdjPrv,14.6,47.5,20.3,51.2,9.6,43.8,0.9344,0.8612,0.7171,0.8931,0.9376,31,9.3,24.4,12.9,17.7,33.1,0.5762518968133535,0.08497723823975721,0.7135811836115327,0.9294385432473444,0.8509104704097117,0.7109256449165402,0.8998482549317147,0.9355083459787557,48007,0.7750379362670713,0.9419575113808801,0.6987860394537178,0.5694233687405159,0.9256449165402124,0.7109256449165402
48009,76.3,2020,48009,AgeAdjPrv,12.1,56.2,17.1,60.3,7.9,52.4,0.394,0.584,0.3736,0.0321,0.2301,19.2,3.7,21.1,9.5,15.1,11.8,0.33763277693474963,0.38505311077389986,0.4647192716236722,0.36760242792109254,0.5542488619119879,0.3607738998482549,0.03414264036418816,0.22078907435508346,48009,0.26403641881638845,0.2568285280728376,0.4317147192716237,0.332701062215478,0.8600151745068285,0.3607738998482549
48011,100,2020,48011,AgeAdjPrv,10.2,59.6,14.3,63.6,6.4,55.6,0.0522,0.2686,0.3657,0.3816,0.1356,12.8,0.5,12.2,8.9,7,11.5,0.15895295902883155,0.5276934749620638,0.802731411229135,0.04969650986342944,0.24241274658573597,0.3524279210925645,0.3930197268588771,0.13201820940819423,48011,0.05386949924127466,0.01024279210925645,0.020106221547799695,0.2940060698027314,0.3330804248861912,0.3524279210925645
48013,12.6,2020,48013,AgeAdjPrv,13.1,49.3,16.6,52.9,9.9,45.7,0.7285,0.7721,0.9542,0.5681,0.7877,21.4,7.2,16.1,21,18.7,67.2,0.44650986342943855,0.12936267071320182,0.2120637329286798,0.702959028831563,0.7530349013657056,0.9609256449165402,0.5830804248861912,0.7731411229135053,48013,0.36987860394537175,0.8296661608497724,0.09787556904400607,0.9028831562974203,0.9446130500758725,0.9609256449165402
48015,6.3,2020,48015,AgeAdjPrv,13.2,53,18,56.2,8.9,49.6,0.6566,0.9465,0.7753,0.4192,0.7613,22.2,5.6,21.9,12.4,14.6,38.4,0.4563732928679818,0.26138088012139604,0.18892261001517452,0.6263277693474962,0.9430955993930197,0.7731411229135053,0.4309559939301973,0.746206373292868,48015,0.40477996965098634,0.6312594840667678,0.4973444613050076,0.5390743550834598,0.8448406676783005,0.7731411229135053
48017,1,2020,48017,AgeAdjPrv,13.4,50.3,17.3,54.1,10,47.2,0.5102,0.7906,0.9577,0.8842,0.7928,18.5,3,18.2,22.1,32.3,68.2,0.47078907435508344,0.16160849772382396,0.1452959028831563,0.4791350531107739,0.7716236722306525,0.9643399089529591,0.891122913505311,0.7792109256449166,48017,0.2314112291350531,0.1445371775417299,0.19954476479514416,0.9290591805766313,0.9981031866464339,0.9643399089529591
48019,65.6,2020,48019,AgeAdjPrv,12.5,52.8,17.2,56.3,8.7,49.2,0.5926,0.7139,0.6015,0.4303,0.6104,22.6,7.1,17.6,10.3,17.1,23.4,0.37594840667678303,0.2549317147192716,0.3926403641881639,0.5614567526555387,0.6904400606980273,0.5872534142640364,0.44309559939301973,0.5857359635811836,48019,0.4226100151745068,0.8224582701062215,0.16198786039453716,0.3960546282245827,0.9138846737481032,0.5872534142640364
48021,17.5,2020,48021,AgeAdjPrv,12.9,53.5,17.5,56.7,9,49.9,0.7126,0.6906,0.8733,0.761,0.8008,19.9,5.1,22.9,16.9,17.5,49.2,0.424886191198786,0.28072837632776937,0.2291350531107739,0.6855083459787557,0.6669195751138088,0.879742033383915,0.7678300455235205,0.787556904400607,48021,0.2962822458270106,0.5462822458270106,0.5830804248861912,0.7655538694992413,0.9207132018209409,0.879742033383915
48023,100,2020,48023,AgeAdjPrv,13.1,54.9,18.3,58.7,8.7,51.4,0.3628,0.415,0.5465,0.1881,0.3087,22.1,1.8,18,12.6,14.7,19.8,0.44650986342943855,0.3330804248861912,0.802731411229135,0.33915022761760244,0.38429438543247346,0.5318664643399089,0.19271623672230653,0.29666160849772383,48023,0.40288315629742033,0.04400606980273141,0.18399089529590287,0.5504552352048558,0.8467374810318664,0.5318664643399089
48025,29.5,2020,48025,AgeAdjPrv,14.9,45.6,18.8,48.6,11.5,42.7,0.9577,0.6133,0.9609,0.9421,0.9472,30.8,8.3,23,20.8,18.6,69,0.599772382397572,0.048937784522003036,0.26555386949924126,0.9540971168437026,0.584597875569044,0.9681335356600911,0.9461305007587253,0.9461305007587253,48025,0.7693474962063733,0.9013657056145675,0.5910470409711684,0.8975720789074355,0.9415781487101669,0.9681335356600911
48027,0,2020,48027,AgeAdjPrv,12.8,57.6,16.7,60.3,9.4,55.1,0.8246,0.8816,0.9004,0.9058,0.9214,25.4,7.5,29.6,9.1,13.5,55.3,0.41350531107738997,0.44385432473444614,0,0.8091805766312595,0.8717754172989378,0.9059180576631259,0.9112291350531108,0.919195751138088,48027,0.5531107738998483,0.8566009104704098,0.9055386949924128,0.30842185128983307,0.8008345978755691,0.9059180576631259
48029,94.7,2020,48029,AgeAdjPrv,11.9,53.7,15.2,57.3,8.6,50.3,0.8988,0.881,0.971,0.7648,0.92490000000000006,25.8,5.7,30.4,15.6,15.9,72.9,0.3175265553869499,0.2879362670713202,0.6452959028831563,0.8899848254931715,0.8710166919575114,0.9761001517450683,0.7716236722306525,0.9226100151745068,48029,0.5754931714719271,0.6456752655538694,0.9245068285280729,0.7075113808801214,0.8858118361153262,0.9761001517450683
48031,89,2020,48031,AgeAdjPrv,11.1,58.4,15.5,62.2,7.3,54.8,0.3485,0.5283,0.6165,0.1722,0.3297,19.5,4.9,17,8.4,14.5,24.5,0.23861911987860396,0.4761001517450683,0.5660091047040972,0.32701062215478,0.4965857359635812,0.6024279210925645,0.17602427921092564,0.3175265553869499,48031,0.27845220030349016,0.503793626707132,0.13088012139605462,0.26327769347496205,0.8425644916540213,0.6024279210925645
48033,100,2020,48033,AgeAdjPrv,7.8,64.7,12.3,68.6,4.5,60.7,0.0716,0.992,0.4822,0.1735,0.3396,8.3,5.5,5.8,6.7,4.9,16.1,0.027314112291350532,0.7727617602427921,0.802731411229135,0.07094081942336875,0.9916540212443096,0.46889226100151743,0.17754172989377845,0.325113808801214,48033,0.007587253414264037,0.6176024279210925,0.0018968133535660092,0.13391502276176023,0.13467374810318664,0.46889226100151743
48035,16.5,2020,48035,AgeAdjPrv,13.6,52.6,18.6,56.2,9.3,48.7,0.486,0.937,0.5964,0.4437,0.6486,23.9,4.3,17.1,11.7,16.9,23.1,0.48861911987860396,0.24620637329286799,0.22647951441578149,0.4540971168437026,0.9328528072837633,0.5823216995447648,0.4563732928679818,0.6267071320182094,48035,0.4768588770864947,0.38277693474962066,0.13808801213960548,0.494309559939302,0.9108497723823976,0.5823216995447648
48037,0.3,2020,48037,AgeAdjPrv,14.2,53.5,18.7,56.6,10.3,50.5,0.7059,0.6827,0.7559,0.964,0.8581,26.3,4.8,25.6,10.5,13.6,36.7,0.5386949924127465,0.28072837632776937,0.13998482549317148,0.6783004552352049,0.6589529590288316,0.7534142640364189,0.9669954476479514,0.8501517450682853,48037,0.6020485584218513,0.48179059180576633,0.7549317147192717,0.41009104704097116,0.8057663125948407,0.7534142640364189
